# fylite/ids-table/1
# dd_version 4.1.1
# ids radiation
# columns path kind ndim units coordinates same_as alternatives
process/profiles_1d/neutral/element/a	F	0	u			
process/profiles_1d/neutral/element/z_n	I	0	e			
process/profiles_1d/neutral/element/atoms_n	I	0				
process/profiles_1d/neutral/name	T	0				
process/profiles_1d/neutral/ion_index	I	0				
process/profiles_1d/neutral/emissivity	F	1	W.m^-3	process(i1)/profiles_1d(itime)/grid/rho_tor_norm		
process/profiles_1d/neutral/power_inside	F	1	W	process(i1)/profiles_1d(itime)/grid/rho_tor_norm		
process/profiles_1d/neutral/multiple_states_flag	I	0				
process/profiles_1d/neutral/state	A	1		1...N		
process/profiles_1d/neutral/state/name	T	0				
process/profiles_1d/neutral/state/vibrational_level	F	0	e			
process/profiles_1d/neutral/state/vibrational_mode	T	0				
process/profiles_1d/neutral/state/neutral_type	S	0				
process/profiles_1d/neutral/state/neutral_type/name	T	0				
process/profiles_1d/neutral/state/neutral_type/index	I	0				
process/profiles_1d/neutral/state/neutral_type/description	T	0				
process/profiles_1d/neutral/state/electron_configuration	T	0				
process/profiles_1d/neutral/state/emissivity	F	1	W.m^-3	process(i1)/profiles_1d(itime)/grid/rho_tor_norm		
process/profiles_1d/neutral/state/power_inside	F	1	W	process(i1)/profiles_1d(itime)/grid/rho_tor_norm		
process/profiles_1d/time	F	0	s			
process/ggd	A	1		process(i1)/ggd(itime)/time		
process/ggd/electrons	S	0				
process/ggd/electrons/emissivity	A	1	W.m^-3	1...N		
process/ggd/electrons/emissivity/grid_index	I	0				
process/ggd/electrons/emissivity/grid_subset_index	I	0				
process/ggd/electrons/emissivity/values	F	1	W.m^-3	1...N		
process/ggd/electrons/emissivity/coefficients	F	2	W.m^-3	process(i1)/ggd(itime)/electrons/emissivity(i2)/values|1...N		
process/ggd/ion	A	1		1...N		
process/ggd/ion/element	A	1		1...N		
process/ggd/ion/element/a	F	0	u			
process/ggd/ion/element/z_n	I	0	e			
process/ggd/ion/element/atoms_n	I	0				
process/ggd/ion/z_ion	F	0	e			
process/ggd/ion/name	T	0				
process/ggd/ion/neutral_index	I	0				
process/ggd/ion/emissivity	A	1	W.m^-3	1...N		
process/ggd/ion/emissivity/grid_index	I	0				
process/ggd/ion/emissivity/grid_subset_index	I	0				
process/ggd/ion/emissivity/values	F	1	W.m^-3	1...N		
process/ggd/ion/emissivity/coefficients	F	2	W.m^-3	process(i1)/ggd(itime)/ion(i2)/emissivity(i3)/values|1...N		
process/ggd/ion/multiple_states_flag	I	0				
process/ggd/ion/state	A	1		1...N		
process/ggd/ion/state/z_min	F	0	e			
process/ggd/ion/state/z_max	F	0	e			
process/ggd/ion/state/name	T	0				
process/ggd/ion/state/vibrational_level	F	0	e			
process/ggd/ion/state/vibrational_mode	T	0				
process/ggd/ion/state/electron_configuration	T	0				
process/ggd/ion/state/emissivity	A	1	W.m^-3	1...N		
process/ggd/ion/state/emissivity/grid_index	I	0				
process/ggd/ion/state/emissivity/grid_subset_index	I	0				
process/ggd/ion/state/emissivity/values	F	1	W.m^-3	1...N		
process/ggd/ion/state/emissivity/coefficients	F	2	W.m^-3	process(i1)/ggd(itime)/ion(i2)/state(i3)/emissivity(i4)/values|1...N		
process/ggd/neutral	A	1		1...N		
process/ggd/neutral/element	A	1		1...N		
process/ggd/neutral/element/a	F	0	u			
process/ggd/neutral/element/z_n	I	0	e			
process/ggd/neutral/element/atoms_n	I	0				
process/ggd/neutral/name	T	0				
process/ggd/neutral/ion_index	I	0				
process/ggd/neutral/emissivity	A	1	W.m^-3	1...N		
process/ggd/neutral/emissivity/grid_index	I	0				
process/ggd/neutral/emissivity/grid_subset_index	I	0				
process/ggd/neutral/emissivity/values	F	1	W.m^-3	1...N		
process/ggd/neutral/emissivity/coefficients	F	2	W.m^-3	process(i1)/ggd(itime)/neutral(i2)/emissivity(i3)/values|1...N		
process/ggd/neutral/multiple_states_flag	I	0				
process/ggd/neutral/state	A	1		1...N		
process/ggd/neutral/state/name	T	0				
process/ggd/neutral/state/vibrational_level	F	0	e			
process/ggd/neutral/state/vibrational_mode	T	0				
process/ggd/neutral/state/neutral_type	S	0				
process/ggd/neutral/state/neutral_type/name	T	0				
process/ggd/neutral/state/neutral_type/index	I	0				
process/ggd/neutral/state/neutral_type/description	T	0				
process/ggd/neutral/state/electron_configuration	T	0				
process/ggd/neutral/state/emissivity	A	1	W.m^-3	1...N		
process/ggd/neutral/state/emissivity/grid_index	I	0				
process/ggd/neutral/state/emissivity/grid_subset_index	I	0				
process/ggd/neutral/state/emissivity/values	F	1	W.m^-3	1...N		
process/ggd/neutral/state/emissivity/coefficients	F	2	W.m^-3	process(i1)/ggd(itime)/neutral(i2)/state(i3)/emissivity(i4)/values|1...N		
process/ggd/time	F	0	s			
code	S	0				
code/name	T	0				
code/description	T	0				
code/commit	T	0				
code/version	T	0				
code/repository	T	0				
code/parameters	T	0				
code/output_flag	I	1		time		
code/library	A	1		1...N		
code/library/name	T	0				
code/library/description	T	0				
code/library/commit	T	0				
code/library/version	T	0				
code/library/repository	T	0				
code/library/parameters	T	0				
time	F	1	s	1...N		
